[02Apr2025 12:19:23.729] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientuserdev, --version, MOD_DEV, --assetIndex, 1.19, --assetsDir, C:\Users\dan-c\.gradle\caches\forge_gradle\assets, --gameDir, ., --fml.forgeVersion, 45.4.0, --fml.mcVersion, 1.19.4, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230314.122934]
[02Apr2025 12:19:23.739] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.13 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[02Apr2025 12:19:23.977] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/dan-c/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.5/9d1c0c3a304ae6697ecd477218fa61b850bf57fc/mixin-0.8.5.jar%23126!/ Service=ModLauncher Env=CLIENT
[02Apr2025 12:19:24.466] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\dan-c\.gradle\caches\modules-2\files-2.1\net.minecraftforge\javafmllanguage\1.19.4-45.4.0\3b75f0094ceb2a9df941e18cac3f939396f868f8\javafmllanguage-1.19.4-45.4.0.jar is missing mods.toml file
[02Apr2025 12:19:24.474] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\dan-c\.gradle\caches\modules-2\files-2.1\net.minecraftforge\lowcodelanguage\1.19.4-45.4.0\fb51777ce6e1781e684806aeaa4d65db34c1be98\lowcodelanguage-1.19.4-45.4.0.jar is missing mods.toml file
[02Apr2025 12:19:24.480] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\dan-c\.gradle\caches\modules-2\files-2.1\net.minecraftforge\mclanguage\1.19.4-45.4.0\7a2240e5db30b6d03a0ace67f747ca35a165b866\mclanguage-1.19.4-45.4.0.jar is missing mods.toml file
[02Apr2025 12:19:24.488] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\dan-c\.gradle\caches\modules-2\files-2.1\net.minecraftforge\fmlcore\1.19.4-45.4.0\997debba937ba7ce56e9a04e52804f4a710a79d4\fmlcore-1.19.4-45.4.0.jar is missing mods.toml file
[02Apr2025 12:19:24.566] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:stripped_cherry_wood Expected: 137 Got: 1160
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:stripped_bamboo_block Expected: 142 Got: 1161
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_wood Expected: 148 Got: 1162
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_leaves Expected: 158 Got: 1163
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:torchflower Expected: 208 Got: 1164
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:pink_petals Expected: 222 Got: 1165
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_slab Expected: 233 Got: 1166
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_slab Expected: 236 Got: 1167
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_mosaic_slab Expected: 237 Got: 1168
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:chiseled_bookshelf Expected: 263 Got: 1169
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:decorated_pot Expected: 264 Got: 1170
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_fence Expected: 292 Got: 1171
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_fence Expected: 295 Got: 1172
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_stairs Expected: 364 Got: 1173
[02Apr2025 12:19:44.195] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_stairs Expected: 367 Got: 1174
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_mosaic_stairs Expected: 368 Got: 1175
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_button Expected: 663 Got: 1176
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_button Expected: 666 Got: 1177
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_pressure_plate Expected: 678 Got: 1178
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_pressure_plate Expected: 681 Got: 1179
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_door Expected: 690 Got: 1180
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_door Expected: 693 Got: 1181
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_trapdoor Expected: 702 Got: 1182
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_trapdoor Expected: 705 Got: 1183
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_fence_gate Expected: 713 Got: 1184
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_fence_gate Expected: 716 Got: 1185
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_boat Expected: 742 Got: 1186
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_chest_boat Expected: 743 Got: 1187
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_raft Expected: 748 Got: 1188
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_chest_raft Expected: 749 Got: 1189
[02Apr2025 12:19:44.196] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_sign Expected: 847 Got: 1190
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_sign Expected: 850 Got: 1191
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:oak_hanging_sign Expected: 853 Got: 1192
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:spruce_hanging_sign Expected: 854 Got: 1193
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:birch_hanging_sign Expected: 855 Got: 1194
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:jungle_hanging_sign Expected: 856 Got: 1195
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:acacia_hanging_sign Expected: 857 Got: 1196
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:cherry_hanging_sign Expected: 858 Got: 1197
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:dark_oak_hanging_sign Expected: 859 Got: 1198
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:mangrove_hanging_sign Expected: 860 Got: 1199
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:bamboo_hanging_sign Expected: 861 Got: 1200
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:crimson_hanging_sign Expected: 862 Got: 1201
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:warped_hanging_sign Expected: 863 Got: 1202
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:camel_spawn_egg Expected: 969 Got: 1203
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:ender_dragon_spawn_egg Expected: 979 Got: 1204
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:iron_golem_spawn_egg Expected: 992 Got: 1205
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:sniffer_spawn_egg Expected: 1016 Got: 1206
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:snow_golem_spawn_egg Expected: 1017 Got: 1207
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:wither_spawn_egg Expected: 1032 Got: 1208
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:piglin_head Expected: 1059 Got: 1209
[02Apr2025 12:19:44.197] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: minecraft:torchflower_seeds Expected: 1102 Got: 1210
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood.break Expected: 97 Got: 1321
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood.fall Expected: 98 Got: 1322
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood.hit Expected: 99 Got: 1323
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood.place Expected: 100 Got: 1324
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood.step Expected: 101 Got: 1325
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_door.close Expected: 102 Got: 1326
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_door.open Expected: 103 Got: 1327
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_trapdoor.close Expected: 104 Got: 1328
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_trapdoor.open Expected: 105 Got: 1329
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_button.click_off Expected: 106 Got: 1330
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_button.click_on Expected: 107 Got: 1331
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_pressure_plate.click_off Expected: 108 Got: 1332
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_pressure_plate.click_on Expected: 109 Got: 1333
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_fence_gate.close Expected: 110 Got: 1334
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.bamboo_wood_fence_gate.open Expected: 111 Got: 1335
[02Apr2025 12:19:44.198] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:item.brush.brushing Expected: 166 Got: 1336
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:item.brush.brush_sand_completed Expected: 167 Got: 1337
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.ambient Expected: 194 Got: 1338
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.dash Expected: 195 Got: 1339
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.dash_ready Expected: 196 Got: 1340
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.death Expected: 197 Got: 1341
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.eat Expected: 198 Got: 1342
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.hurt Expected: 199 Got: 1343
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.saddle Expected: 200 Got: 1344
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.sit Expected: 201 Got: 1345
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.stand Expected: 202 Got: 1346
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.step Expected: 203 Got: 1347
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:entity.camel.step_sand Expected: 204 Got: 1348
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood.break Expected: 233 Got: 1349
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood.fall Expected: 234 Got: 1350
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood.hit Expected: 235 Got: 1351
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood.place Expected: 236 Got: 1352
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood.step Expected: 237 Got: 1353
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_sapling.break Expected: 238 Got: 1354
[02Apr2025 12:19:44.199] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_sapling.fall Expected: 239 Got: 1355
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_sapling.hit Expected: 240 Got: 1356
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_sapling.place Expected: 241 Got: 1357
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_sapling.step Expected: 242 Got: 1358
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_leaves.break Expected: 243 Got: 1359
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_leaves.fall Expected: 244 Got: 1360
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_leaves.hit Expected: 245 Got: 1361
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_leaves.place Expected: 246 Got: 1362
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_leaves.step Expected: 247 Got: 1363
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_hanging_sign.step Expected: 248 Got: 1364
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_hanging_sign.break Expected: 249 Got: 1365
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_hanging_sign.fall Expected: 250 Got: 1366
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_hanging_sign.hit Expected: 251 Got: 1367
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_hanging_sign.place Expected: 252 Got: 1368
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_door.close Expected: 253 Got: 1369
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_door.open Expected: 254 Got: 1370
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_trapdoor.close Expected: 255 Got: 1371
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_trapdoor.open Expected: 256 Got: 1372
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_button.click_off Expected: 257 Got: 1373
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_button.click_on Expected: 258 Got: 1374
[02Apr2025 12:19:44.200] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_pressure_plate.click_off Expected: 259 Got: 1375
[02Apr2025 12:19:44.201] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_pressure_plate.click_on Expected: 260 Got: 1376
[02Apr2025 12:19:44.201] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_fence_gate.close Expected: 261 Got: 1377
[02Apr2025 12:19:44.201] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.cherry_wood_fence_gate.open Expected: 262 Got: 1378
[02Apr2025 12:19:44.201] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.chiseled_bookshelf.break Expected: 271 Got: 1379
[02Apr2025 12:19:44.201] [Render thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: minecraft:block.chiseled_bookshelf.fall Expected: 272 Got: 1380
